iid,gender,age,date,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr_want,sinc_want,intel_want,fun_want,amb_want,shar_want,attr_self,sinc_self,fun_self,intel_self,amb_self,pid,age_partner,int_corr,samerace,attr_partner,sinc_partner,intel_partner,fun_partner,amb_partner,shar_partner,prob,dec
183,0,24.0,7.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,20.0,22.5,17.5,22.5,10.0,7.5,9.0,7.0,9.0,9.0,7.0,185.0,25.0,-0.01,0,7.0,6.0,7.0,6.0,6.0,7.0,5.0,0
183,0,24.0,7.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,20.0,22.5,17.5,22.5,10.0,7.5,9.0,7.0,9.0,9.0,7.0,186.0,24.0,0.4,0,8.0,8.0,8.0,7.0,6.0,5.0,5.0,0
183,0,24.0,7.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,20.0,22.5,17.5,22.5,10.0,7.5,9.0,7.0,9.0,9.0,7.0,187.0,26.0,-0.13,1,6.0,6.0,6.0,6.0,6.0,6.0,5.0,0
183,0,24.0,7.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,20.0,22.5,17.5,22.5,10.0,7.5,9.0,7.0,9.0,9.0,7.0,188.0,21.0,0.31,1,6.0,7.0,7.0,7.0,7.0,6.0,5.0,0
183,0,24.0,7.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,20.0,22.5,17.5,22.5,10.0,7.5,9.0,7.0,9.0,9.0,7.0,189.0,27.0,0.05,0,6.0,8.0,8.0,7.0,6.0,9.0,6.0,0
183,0,24.0,7.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,20.0,22.5,17.5,22.5,10.0,7.5,9.0,7.0,9.0,9.0,7.0,190.0,25.0,0.24,1,7.0,7.0,7.0,9.0,9.0,9.0,5.0,0
183,0,24.0,7.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,20.0,22.5,17.5,22.5,10.0,7.5,9.0,7.0,9.0,9.0,7.0,191.0,28.0,0.43,1,7.0,7.0,7.0,7.0,7.0,7.0,6.0,1
183,0,24.0,7.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,20.0,22.5,17.5,22.5,10.0,7.5,9.0,7.0,9.0,9.0,7.0,192.0,24.0,0.32,1,8.0,8.0,8.0,8.0,8.0,8.0,6.0,1
183,0,24.0,7.0,9.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,9.0,9.0,10.0,8.0,1.0,20.0,22.5,17.5,22.5,10.0,7.5,9.0,7.0,9.0,9.0,7.0,193.0,25.0,-0.38,0,7.0,8.0,7.0,6.0,6.0,6.0,5.0,0
184,1,34.0,4.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,174.0,29.0,0.34,0,8.0,10.0,10.0,8.0,6.0,7.0,7.0,1
184,1,34.0,4.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,175.0,23.0,0.41,0,7.0,10.0,10.0,7.0,10.0,8.0,9.0,0
184,1,34.0,4.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,176.0,28.0,0.48,0,10.0,10.0,10.0,7.0,10.0,6.0,7.0,1
184,1,34.0,4.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,177.0,22.0,0.07,1,8.0,10.0,10.0,10.0,10.0,10.0,8.0,0
184,1,34.0,4.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,178.0,35.0,0.64,0,8.0,10.0,10.0,8.0,9.0,7.0,6.0,1
184,1,34.0,4.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,179.0,30.0,0.38,0,10.0,10.0,10.0,10.0,10.0,5.0,5.0,1
184,1,34.0,4.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,180.0,24.0,0.24,0,10.0,9.0,8.0,8.0,9.0,9.0,6.0,1
184,1,34.0,4.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,181.0,22.0,0.43,0,10.0,10.0,10.0,8.0,10.0,9.0,6.0,0
184,1,34.0,4.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,182.0,22.0,-0.34,0,8.0,10.0,10.0,8.0,9.0,6.0,5.0,0
184,1,34.0,4.0,5.0,2.0,4.0,8.0,8.0,7.0,8.0,3.0,8.0,8.0,3.0,9.0,8.0,5.0,6.0,2.0,8.0,16.67,16.67,16.67,16.67,16.67,16.67,6.0,10.0,7.0,9.0,5.0,183.0,24.0,0.28,1,10.0,10.0,10.0,10.0,10.0,10.0,7.0,1
185,1,25.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,16.98,15.09,16.98,16.98,18.87,15.09,10.0,10.0,7.0,8.0,8.0,174.0,29.0,0.48,1,6.0,6.0,7.0,6.0,5.0,8.0,9.0,0
185,1,25.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,16.98,15.09,16.98,16.98,18.87,15.09,10.0,10.0,7.0,8.0,8.0,175.0,23.0,0.56,0,3.0,8.0,8.0,4.0,7.0,6.0,6.0,0
185,1,25.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,16.98,15.09,16.98,16.98,18.87,15.09,10.0,10.0,7.0,8.0,8.0,176.0,28.0,0.16,1,3.0,8.0,8.0,4.0,7.0,6.0,8.0,0
185,1,25.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,16.98,15.09,16.98,16.98,18.87,15.09,10.0,10.0,7.0,8.0,8.0,177.0,22.0,0.31,0,2.0,9.0,9.0,8.0,9.0,5.0,10.0,0
185,1,25.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,16.98,15.09,16.98,16.98,18.87,15.09,10.0,10.0,7.0,8.0,8.0,178.0,35.0,0.4,1,3.0,7.0,7.0,6.0,8.0,9.0,9.0,0
185,1,25.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,16.98,15.09,16.98,16.98,18.87,15.09,10.0,10.0,7.0,8.0,8.0,179.0,30.0,0.41,0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,1
185,1,25.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,16.98,15.09,16.98,16.98,18.87,15.09,10.0,10.0,7.0,8.0,8.0,180.0,24.0,0.16,1,9.0,10.0,8.0,8.0,8.0,5.0,10.0,1
185,1,25.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,16.98,15.09,16.98,16.98,18.87,15.09,10.0,10.0,7.0,8.0,8.0,181.0,22.0,0.62,0,9.0,10.0,8.0,8.0,8.0,5.0,10.0,1
185,1,25.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,16.98,15.09,16.98,16.98,18.87,15.09,10.0,10.0,7.0,8.0,8.0,182.0,22.0,0.42,0,6.0,8.0,9.0,9.0,9.0,5.0,9.0,1
185,1,25.0,7.0,8.0,7.0,8.0,8.0,8.0,9.0,6.0,7.0,8.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,16.98,15.09,16.98,16.98,18.87,15.09,10.0,10.0,7.0,8.0,8.0,183.0,24.0,-0.01,0,6.0,6.0,6.0,7.0,6.0,10.0,10.0,0
186,1,24.0,7.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,19.44,19.44,22.22,16.67,11.11,11.11,4.0,8.0,4.0,7.0,6.0,175.0,23.0,0.48,0,7.0,6.0,6.0,6.0,5.0,7.0,5.0,1
186,1,24.0,7.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,19.44,19.44,22.22,16.67,11.11,11.11,4.0,8.0,4.0,7.0,6.0,176.0,28.0,0.5,1,8.0,7.0,7.0,6.0,7.0,8.0,6.0,1
186,1,24.0,7.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,19.44,19.44,22.22,16.67,11.11,11.11,4.0,8.0,4.0,7.0,6.0,177.0,22.0,-0.06,0,5.0,5.0,7.0,8.0,5.0,2.0,2.0,0
186,1,24.0,7.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,19.44,19.44,22.22,16.67,11.11,11.11,4.0,8.0,4.0,7.0,6.0,179.0,30.0,0.36,0,7.0,7.0,7.0,8.0,7.0,6.0,6.0,1
186,1,24.0,7.0,5.0,1.0,4.0,9.0,5.0,3.0,6.0,1.0,1.0,6.0,7.0,4.0,7.0,8.0,8.0,6.0,3.0,19.44,19.44,22.22,16.67,11.11,11.11,4.0,8.0,4.0,7.0,6.0,183.0,24.0,0.4,0,7.0,7.0,6.0,6.0,5.0,3.0,3.0,0
188,1,21.0,3.0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,15.56,11.11,22.22,15.56,20.0,15.56,7.0,5.0,7.0,10.0,10.0,174.0,29.0,0.51,0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,0
188,1,21.0,3.0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,15.56,11.11,22.22,15.56,20.0,15.56,7.0,5.0,7.0,10.0,10.0,175.0,23.0,0.43,0,6.0,5.0,6.0,5.0,5.0,5.0,2.0,1
188,1,21.0,3.0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,15.56,11.11,22.22,15.56,20.0,15.56,7.0,5.0,7.0,10.0,10.0,176.0,28.0,0.43,0,6.0,5.0,7.0,5.0,5.0,7.0,2.0,0
188,1,21.0,3.0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,15.56,11.11,22.22,15.56,20.0,15.56,7.0,5.0,7.0,10.0,10.0,177.0,22.0,-0.13,1,3.0,4.0,5.0,5.0,5.0,5.0,1.0,0
188,1,21.0,3.0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,15.56,11.11,22.22,15.56,20.0,15.56,7.0,5.0,7.0,10.0,10.0,178.0,35.0,0.41,0,5.0,5.0,6.0,5.0,5.0,5.0,1.0,1
188,1,21.0,3.0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,15.56,11.11,22.22,15.56,20.0,15.56,7.0,5.0,7.0,10.0,10.0,179.0,30.0,0.46,0,7.0,6.0,6.0,6.0,5.0,6.0,1.0,0
188,1,21.0,3.0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,15.56,11.11,22.22,15.56,20.0,15.56,7.0,5.0,7.0,10.0,10.0,180.0,24.0,-0.07,0,8.0,8.0,5.0,8.0,5.0,8.0,2.0,1
188,1,21.0,3.0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,15.56,11.11,22.22,15.56,20.0,15.56,7.0,5.0,7.0,10.0,10.0,181.0,22.0,0.4,0,6.0,7.0,5.0,6.0,2.0,5.0,2.0,1
188,1,21.0,3.0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,15.56,11.11,22.22,15.56,20.0,15.56,7.0,5.0,7.0,10.0,10.0,182.0,22.0,0.1,0,5.0,7.0,7.0,6.0,7.0,5.0,1.0,0
188,1,21.0,3.0,2.0,1.0,5.0,10.0,8.0,8.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,7.0,7.0,3.0,15.56,11.11,22.22,15.56,20.0,15.56,7.0,5.0,7.0,10.0,10.0,183.0,24.0,0.31,1,4.0,5.0,5.0,5.0,5.0,5.0,1.0,0
189,1,27.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,16.98,16.98,16.98,16.98,16.98,15.09,8.0,8.0,8.0,8.0,9.0,174.0,29.0,0.22,0,5.0,8.0,7.0,5.0,5.0,4.0,7.0,0
189,1,27.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,16.98,16.98,16.98,16.98,16.98,15.09,8.0,8.0,8.0,8.0,9.0,175.0,23.0,0.1,1,6.0,6.0,5.0,5.0,4.0,5.0,2.0,0
189,1,27.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,16.98,16.98,16.98,16.98,16.98,15.09,8.0,8.0,8.0,8.0,9.0,176.0,28.0,-0.05,0,8.0,8.0,5.0,6.0,4.0,5.0,2.0,0
189,1,27.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,16.98,16.98,16.98,16.98,16.98,15.09,8.0,8.0,8.0,8.0,9.0,177.0,22.0,0.05,0,5.0,6.0,6.0,5.0,9.0,5.0,7.0,0
189,1,27.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,16.98,16.98,16.98,16.98,16.98,15.09,8.0,8.0,8.0,8.0,9.0,178.0,35.0,-0.02,0,5.0,8.0,8.0,5.0,5.0,6.0,5.0,0
189,1,27.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,16.98,16.98,16.98,16.98,16.98,15.09,8.0,8.0,8.0,8.0,9.0,179.0,30.0,0.13,0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,0
189,1,27.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,16.98,16.98,16.98,16.98,16.98,15.09,8.0,8.0,8.0,8.0,9.0,180.0,24.0,-0.27,0,6.0,8.0,8.0,6.0,6.0,5.0,7.0,0
189,1,27.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,16.98,16.98,16.98,16.98,16.98,15.09,8.0,8.0,8.0,8.0,9.0,181.0,22.0,-0.22,0,6.0,7.0,7.0,6.0,7.0,6.0,7.0,0
189,1,27.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,16.98,16.98,16.98,16.98,16.98,15.09,8.0,8.0,8.0,8.0,9.0,182.0,22.0,-0.22,0,5.0,7.0,6.0,6.0,7.0,5.0,7.0,0
189,1,27.0,6.0,8.0,7.0,8.0,5.0,7.0,7.0,7.0,7.0,7.0,9.0,5.0,7.0,9.0,7.0,8.0,4.0,7.0,16.98,16.98,16.98,16.98,16.98,15.09,8.0,8.0,8.0,8.0,9.0,183.0,24.0,0.05,0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,0
190,1,25.0,7.0,7.0,7.0,8.0,3.0,2.0,2.0,6.0,5.0,9.0,8.0,2.0,4.0,7.0,9.0,10.0,3.0,1.0,15.56,20.0,20.0,20.0,13.33,11.11,7.0,7.0,7.0,7.0,7.0,175.0,23.0,0.05,0,9.0,8.0,8.0,9.0,8.0,10.0,5.0,1
190,1,25.0,7.0,7.0,7.0,8.0,3.0,2.0,2.0,6.0,5.0,9.0,8.0,2.0,4.0,7.0,9.0,10.0,3.0,1.0,15.56,20.0,20.0,20.0,13.33,11.11,7.0,7.0,7.0,7.0,7.0,179.0,30.0,0.22,0,10.0,8.0,10.0,9.0,9.0,5.0,5.0,1
190,1,25.0,7.0,7.0,7.0,8.0,3.0,2.0,2.0,6.0,5.0,9.0,8.0,2.0,4.0,7.0,9.0,10.0,3.0,1.0,15.56,20.0,20.0,20.0,13.33,11.11,7.0,7.0,7.0,7.0,7.0,183.0,24.0,0.24,1,8.0,3.0,8.0,8.0,4.0,1.0,6.0,1
191,1,28.0,4.0,8.0,1.0,7.0,8.0,6.0,6.0,6.0,1.0,8.0,7.0,3.0,4.0,8.0,4.0,7.0,1.0,7.0,20.45,20.45,20.45,18.18,18.18,2.27,7.0,7.0,6.0,7.0,8.0,174.0,29.0,0.32,0,5.0,8.0,7.0,6.0,6.0,8.0,6.0,0
191,1,28.0,4.0,8.0,1.0,7.0,8.0,6.0,6.0,6.0,1.0,8.0,7.0,3.0,4.0,8.0,4.0,7.0,1.0,7.0,20.45,20.45,20.45,18.18,18.18,2.27,7.0,7.0,6.0,7.0,8.0,175.0,23.0,0.65,0,5.0,9.0,8.0,7.0,8.0,8.0,7.0,0
191,1,28.0,4.0,8.0,1.0,7.0,8.0,6.0,6.0,6.0,1.0,8.0,7.0,3.0,4.0,8.0,4.0,7.0,1.0,7.0,20.45,20.45,20.45,18.18,18.18,2.27,7.0,7.0,6.0,7.0,8.0,176.0,28.0,0.32,0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,1
191,1,28.0,4.0,8.0,1.0,7.0,8.0,6.0,6.0,6.0,1.0,8.0,7.0,3.0,4.0,8.0,4.0,7.0,1.0,7.0,20.45,20.45,20.45,18.18,18.18,2.27,7.0,7.0,6.0,7.0,8.0,177.0,22.0,0.14,1,5.0,7.0,7.0,6.0,6.0,6.0,6.0,0
191,1,28.0,4.0,8.0,1.0,7.0,8.0,6.0,6.0,6.0,1.0,8.0,7.0,3.0,4.0,8.0,4.0,7.0,1.0,7.0,20.45,20.45,20.45,18.18,18.18,2.27,7.0,7.0,6.0,7.0,8.0,178.0,35.0,0.51,0,5.0,8.0,7.0,7.0,5.0,5.0,7.0,0
191,1,28.0,4.0,8.0,1.0,7.0,8.0,6.0,6.0,6.0,1.0,8.0,7.0,3.0,4.0,8.0,4.0,7.0,1.0,7.0,20.45,20.45,20.45,18.18,18.18,2.27,7.0,7.0,6.0,7.0,8.0,179.0,30.0,0.45,0,8.0,8.0,9.0,8.0,8.0,6.0,6.0,1
191,1,28.0,4.0,8.0,1.0,7.0,8.0,6.0,6.0,6.0,1.0,8.0,7.0,3.0,4.0,8.0,4.0,7.0,1.0,7.0,20.45,20.45,20.45,18.18,18.18,2.27,7.0,7.0,6.0,7.0,8.0,180.0,24.0,0.13,0,7.0,8.0,7.0,7.0,8.0,7.0,7.0,1
191,1,28.0,4.0,8.0,1.0,7.0,8.0,6.0,6.0,6.0,1.0,8.0,7.0,3.0,4.0,8.0,4.0,7.0,1.0,7.0,20.45,20.45,20.45,18.18,18.18,2.27,7.0,7.0,6.0,7.0,8.0,181.0,22.0,0.16,0,8.0,8.0,8.0,8.0,8.0,5.0,7.0,1
191,1,28.0,4.0,8.0,1.0,7.0,8.0,6.0,6.0,6.0,1.0,8.0,7.0,3.0,4.0,8.0,4.0,7.0,1.0,7.0,20.45,20.45,20.45,18.18,18.18,2.27,7.0,7.0,6.0,7.0,8.0,182.0,22.0,-0.12,0,5.0,7.0,7.0,7.0,8.0,5.0,5.0,0
191,1,28.0,4.0,8.0,1.0,7.0,8.0,6.0,6.0,6.0,1.0,8.0,7.0,3.0,4.0,8.0,4.0,7.0,1.0,7.0,20.45,20.45,20.45,18.18,18.18,2.27,7.0,7.0,6.0,7.0,8.0,183.0,24.0,0.43,1,5.0,7.0,7.0,6.0,6.0,6.0,6.0,0
192,1,24.0,6.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,19.57,19.57,15.22,17.39,15.22,13.04,7.0,10.0,9.0,9.0,10.0,174.0,29.0,-0.03,0,3.0,8.0,8.0,4.0,6.0,3.0,5.0,0
192,1,24.0,6.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,19.57,19.57,15.22,17.39,15.22,13.04,7.0,10.0,9.0,9.0,10.0,175.0,23.0,0.05,0,4.0,8.0,7.0,6.0,4.0,5.0,9.0,0
192,1,24.0,6.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,19.57,19.57,15.22,17.39,15.22,13.04,7.0,10.0,9.0,9.0,10.0,176.0,28.0,-0.47,0,7.0,8.0,9.0,3.0,9.0,3.0,2.0,0
192,1,24.0,6.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,19.57,19.57,15.22,17.39,15.22,13.04,7.0,10.0,9.0,9.0,10.0,177.0,22.0,0.07,1,6.0,8.0,6.0,7.0,9.0,4.0,8.0,0
192,1,24.0,6.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,19.57,19.57,15.22,17.39,15.22,13.04,7.0,10.0,9.0,9.0,10.0,178.0,35.0,-0.11,0,4.0,7.0,6.0,6.0,6.0,4.0,4.0,0
192,1,24.0,6.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,19.57,19.57,15.22,17.39,15.22,13.04,7.0,10.0,9.0,9.0,10.0,179.0,30.0,-0.02,0,7.0,7.0,8.0,8.0,6.0,4.0,9.0,1
192,1,24.0,6.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,19.57,19.57,15.22,17.39,15.22,13.04,7.0,10.0,9.0,9.0,10.0,180.0,24.0,0.02,0,7.0,7.0,8.0,8.0,6.0,4.0,7.0,1
192,1,24.0,6.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,19.57,19.57,15.22,17.39,15.22,13.04,7.0,10.0,9.0,9.0,10.0,181.0,22.0,-0.3,0,7.0,7.0,6.0,5.0,6.0,3.0,2.0,0
192,1,24.0,6.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,19.57,19.57,15.22,17.39,15.22,13.04,7.0,10.0,9.0,9.0,10.0,182.0,22.0,0.33,0,3.0,8.0,7.0,6.0,7.0,3.0,4.0,0
192,1,24.0,6.0,7.0,5.0,7.0,7.0,3.0,2.0,6.0,8.0,7.0,9.0,6.0,3.0,6.0,7.0,8.0,4.0,5.0,19.57,19.57,15.22,17.39,15.22,13.04,7.0,10.0,9.0,9.0,10.0,183.0,24.0,0.32,1,5.0,7.0,6.0,5.0,5.0,6.0,6.0,0
193,1,25.0,6.0,8.0,10.0,7.0,9.0,9.0,8.0,1.0,1.0,4.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,5.0,20.93,16.28,23.26,16.28,11.63,11.63,7.0,9.0,5.0,10.0,7.0,174.0,29.0,0.37,1,3.0,9.0,7.0,5.0,6.0,6.0,6.0,0
193,1,25.0,6.0,8.0,10.0,7.0,9.0,9.0,8.0,1.0,1.0,4.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,5.0,20.93,16.28,23.26,16.28,11.63,11.63,7.0,9.0,5.0,10.0,7.0,175.0,23.0,0.39,0,5.0,8.0,8.0,6.0,8.0,9.0,8.0,1
193,1,25.0,6.0,8.0,10.0,7.0,9.0,9.0,8.0,1.0,1.0,4.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,5.0,20.93,16.28,23.26,16.28,11.63,11.63,7.0,9.0,5.0,10.0,7.0,176.0,28.0,0.4,1,6.0,9.0,9.0,3.0,9.0,6.0,7.0,0
193,1,25.0,6.0,8.0,10.0,7.0,9.0,9.0,8.0,1.0,1.0,4.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,5.0,20.93,16.28,23.26,16.28,11.63,11.63,7.0,9.0,5.0,10.0,7.0,177.0,22.0,0.58,0,6.0,8.0,8.0,6.0,8.0,7.0,7.0,0
193,1,25.0,6.0,8.0,10.0,7.0,9.0,9.0,8.0,1.0,1.0,4.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,5.0,20.93,16.28,23.26,16.28,11.63,11.63,7.0,9.0,5.0,10.0,7.0,178.0,35.0,0.27,1,3.0,9.0,9.0,6.0,10.0,9.0,8.0,0
